JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,ICETH(m),Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     MAC,
 29343.000,   821.968,   352.301,     6.126,     0.024,    -4.405,     0.000,     0.250,    35.781,   514.700,     1.000,     0.000,     6.471,   -52.548,     0.000,   281.556,   340.061,    20.207,   -26.164,     0.000,         0.000,
 29344.000,   920.893,   352.359,     5.422,     0.037,     4.279,     0.000,     0.250,    35.839,   514.700,     1.000,     0.000,     6.702,    -3.298,     0.000,   322.297,   347.565,    13.186,   -35.155,     0.000,         0.000,
 29345.000,   575.334,   352.319,     5.221,     0.006,     3.990,     0.000,     0.250,    35.799,   514.700,     1.000,     0.000,     7.009,   -87.501,     0.000,   299.021,   355.498,    48.037,   -17.013,     0.000,         0.000,
 29346.000,   931.977,   352.245,     5.355,    -0.024,     6.263,     0.000,     0.250,    35.725,   514.700,     1.000,     0.000,     7.211,  -204.353,     0.000,   254.305,   351.573,    80.561,    26.525,     0.000,         0.000,
 29347.000,   860.653,   352.206,     5.352,    -0.025,     1.732,     0.000,     0.250,    35.686,   514.700,     1.000,     0.000,     6.996,  -140.881,     0.000,   265.728,   346.160,    49.144,    11.304,     0.000,         0.000,
 29348.000,    98.589,   352.218,     5.544,     0.029,     2.014,     0.000,     0.250,    35.698,   514.700,     1.000,     0.000,     7.384,  -144.213,     0.000,   264.633,   347.976,    56.042,     4.827,     0.000,         0.000,
 29349.000,   662.079,   352.210,     5.389,     0.038,     3.012,     0.000,     0.250,    35.690,   514.700,     1.000,     0.000,     7.199,  -148.445,     0.000,   256.493,   348.034,    43.490,    13.415,     0.000,         0.000,
 29350.000,   509.736,   352.159,     5.431,     0.009,     5.318,     0.000,     0.250,    35.639,   514.700,     1.000,     0.000,     7.168,  -282.528,     0.000,   241.241,   345.250,   101.416,    77.103,     0.000,         0.000,
 29351.000,   381.656,   352.110,     5.429,    -0.028,     5.656,     0.000,     0.250,    35.590,   514.700,     1.000,     0.000,     6.976,  -199.192,     0.000,   250.218,   342.854,    74.131,    32.426,     0.000,         0.000,
 29352.000,   458.219,   352.063,     5.406,    -0.023,     4.708,     0.000,     0.250,    35.543,   514.700,     1.000,     0.000,     7.144,   -94.260,     0.000,   277.855,   343.221,    30.810,    -1.917,     0.000,         0.000,
 29353.000,    98.800,   352.003,     5.423,     0.011,    -1.731,     0.000,     0.250,    35.483,   514.700,     1.000,     0.000,     7.135,  -196.436,     0.000,   256.221,   343.849,    78.352,    30.456,     0.000,         0.000,
 29354.000,   296.654,   351.931,     5.521,    -0.023,     3.354,     0.000,     0.250,    35.411,   514.700,     1.000,     0.000,     7.286,  -181.289,     0.000,   243.779,   344.484,    60.177,    20.406,     0.000,         0.000,
 29355.000,     1.100,   351.847,     5.740,    -0.013,     1.735,     0.000,     0.250,    35.327,   514.700,     1.000,     0.000,     7.519,  -112.862,     0.000,   274.491,   346.158,    45.186,    -3.990,     0.000,         0.000,
 29356.000,  1022.971,   351.763,     5.926,    -0.006,     6.332,     0.000,     0.250,    35.243,   514.700,     1.000,     0.000,     7.689,    66.375,     0.000,   346.546,   348.594,   -25.087,   -43.336,     0.000,         0.000,
 29357.000,   660.108,   351.723,     5.812,     0.013,     1.454,     0.000,     0.250,    35.203,   514.700,     1.000,     0.000,     7.916,    28.385,     0.000,   323.491,   350.084,   -17.392,   -37.587,     0.000,         0.000,
 29358.000,     1.772,   351.677,     5.818,    -0.010,   -36.218,     0.000,     0.250,    35.157,   514.700,     1.000,     0.000,     8.037,    -6.582,     0.000,   336.086,   353.668,     8.136,   -19.136,     0.000,         0.000,
 29359.000,   773.658,   351.588,     6.099,    -0.012,     6.542,     0.000,     0.250,    35.068,   514.700,     1.000,     0.000,     8.470,    -4.710,     0.000,   344.913,   357.548,    14.324,   -22.249,     0.000,         0.000,
 29360.000,   802.979,   351.520,     5.933,     0.039,     3.563,     0.000,     0.250,    35.000,   514.700,     1.000,     0.000,     8.615,   -33.231,     0.000,   344.677,   360.508,    39.404,   -22.004,     0.000,         0.000,
 29361.000,   853.673,   351.479,     6.163,     0.024,     4.853,     0.000,     0.250,    34.959,   514.700,     1.000,     0.000,     8.851,   -93.777,     0.000,   314.349,   359.171,    61.352,   -12.398,     0.000,         0.000,
 29362.000,   887.263,   351.460,     5.844,    -0.026,     0.252,     0.000,     0.250,    34.940,   514.700,     1.000,     0.000,     8.817,  -131.272,     0.000,   284.362,   361.216,    62.784,    -8.365,     0.000,         0.000,
 29363.000,   685.845,   351.459,     5.684,    -0.019,    -0.140,     0.000,     0.250,    34.939,   514.700,     1.000,     0.000,     9.013,   -48.964,     0.000,   308.884,   366.572,    13.035,   -21.759,     0.000,         0.000,
 29364.000,   854.166,   351.504,     5.883,     0.014,    -4.845,     0.000,     0.250,    34.984,   514.700,     1.000,     0.000,     9.350,    21.771,     0.000,   355.705,   370.538,   -10.908,   -25.696,     0.000,         0.000,
 29365.000,   850.659,   351.564,     6.032,     0.037,    -0.601,     0.000,     0.250,    35.044,   514.700,     1.000,     0.000,     9.704,   -83.947,     0.000,   329.593,   375.586,    51.270,   -13.316,     0.000,         0.000,
 29366.000,   772.766,   351.572,     6.002,    -0.016,     2.535,     0.000,     0.250,    35.052,   514.700,     1.000,     0.000,     9.747,   -64.296,     0.000,   328.056,   377.149,    28.650,   -13.447,     0.000,         0.000,
 29367.000,   744.820,   351.555,     5.988,    -0.005,     0.353,     0.000,     0.250,    35.035,   514.700,     1.000,     0.000,    10.026,    -7.549,     0.000,   338.421,   381.330,    -7.163,   -28.197,     0.000,         0.000,
 29368.000,   709.942,   351.535,     6.086,     0.028,     1.618,     0.000,     0.250,    35.015,   514.700,     1.000,     0.000,    10.412,     5.518,     0.000,   352.742,   388.936,    -7.392,   -34.319,     0.000,         0.000,
 29369.000,   661.518,   351.515,     6.188,     0.009,     1.377,     0.000,     0.250,    34.995,   514.700,     1.000,     0.000,    10.642,    21.089,     0.000,   391.427,   392.593,     3.734,   -25.989,     0.000,         0.000,
 29370.000,   594.350,   351.492,     6.189,     0.002,     1.291,     0.000,     0.250,    34.972,   514.700,     1.000,     0.000,    10.780,    82.541,     0.000,   400.120,   392.842,   -39.245,   -36.018,     0.000,         0.000,
 29371.000,   575.885,   351.480,     6.292,     0.002,     1.327,     0.000,     0.250,    34.960,   514.700,     1.000,     0.000,    11.017,  -103.267,     0.000,   337.452,   393.533,    47.016,     0.169,     0.000,         0.000,
 29372.000,     2.358,   351.467,     6.315,    -0.001,    -9.074,     0.000,     0.250,    34.947,   514.700,     1.000,     0.000,    11.246,  -277.246,     0.000,   288.059,   395.772,   129.805,    39.729,     0.000,         0.000,
 29373.000,   597.553,   351.428,     6.380,     0.004,     3.646,     0.000,     0.250,    34.908,   514.700,     1.000,     0.000,    11.270,  -294.156,     0.000,   269.574,   393.524,   125.285,    44.920,     0.000,         0.000,
 29374.000,   606.435,   351.372,     6.386,    -0.019,     6.044,     0.000,     0.250,    34.852,   514.700,     1.000,     0.000,    11.279,  -187.974,     0.000,   310.798,   392.734,    85.707,    20.331,     0.000,         0.000,
 29375.000,    97.767,   351.314,     6.442,     0.024,    -7.600,     0.000,     0.250,    34.794,   514.700,     1.000,     0.000,    11.373,   -86.856,     0.000,   341.507,   391.926,    32.571,     3.866,     0.000,         0.000,
 29376.000,   545.109,   351.252,     6.533,     0.000,     4.736,     0.000,     0.250,    34.732,   514.700,     1.000,     0.000,    11.519,   -63.789,     0.000,   346.097,   392.794,    28.785,   -11.693,     0.000,         0.000,
 29377.000,   523.619,   351.186,     6.340,    -0.018,     5.788,     0.000,     0.250,    34.666,   514.700,     1.000,     0.000,    11.658,    -2.379,     0.000,   380.455,   395.445,     2.199,   -14.811,     0.000,         0.000,
 29378.000,   242.320,   351.116,     6.375,     0.004,     0.007,     0.000,     0.250,    34.596,   514.700,     1.000,     0.000,    11.882,   -56.093,     0.000,   343.438,   398.571,    17.677,   -16.717,     0.000,         0.000,
 29379.000,   402.120,   351.041,     6.526,     0.006,     5.000,     0.000,     0.250,    34.521,   514.700,     1.000,     0.000,    12.114,  -219.887,     0.000,   308.886,   400.624,   111.520,    16.629,     0.000,         0.000,
 29380.000,   372.850,   350.964,     6.713,     0.021,     5.950,     0.000,     0.250,    34.444,   514.700,     1.000,     0.000,    12.323,  -242.151,     0.000,   294.937,   403.986,   109.229,    23.874,     0.000,         0.000,
 29381.000,   653.920,   350.882,     6.743,    -0.011,     8.160,     0.000,     0.250,    34.362,   514.700,     1.000,     0.000,    12.416,  -156.032,     0.000,   322.930,   403.582,    73.434,     1.946,     0.000,         0.000,
 29382.000,   608.957,   350.798,     6.753,     0.011,     5.414,     0.000,     0.250,    34.278,   514.700,     1.000,     0.000,    12.590,   -54.637,     0.000,   365.627,   407.896,    30.069,   -17.701,     0.000,         0.000,
 29383.000,   561.319,   350.728,     6.884,     0.003,     4.227,     0.000,     0.250,    34.208,   514.700,     1.000,     0.000,    12.821,   -13.991,     0.000,   388.077,   408.139,    12.766,   -18.837,     0.000,         0.000,
 29384.000,   584.107,   350.668,     6.536,    -0.016,     6.790,     0.000,     0.250,    34.148,   514.700,     1.000,     0.000,    12.970,  -175.740,     0.000,   323.786,   409.573,    81.531,     8.422,     0.000,         0.000,
 29385.000,   544.619,   350.596,     6.633,     0.010,     6.479,     0.000,     0.250,    34.076,   514.700,     1.000,     0.000,    13.113,  -321.025,     0.000,   289.393,   410.111,   154.311,    45.996,     0.000,         0.000,
 29386.000,   518.329,   350.515,     6.884,     0.020,     4.829,     0.000,     0.250,    33.995,   505.700,     1.000,     0.000,    13.204,  -318.109,     0.000,   275.468,   409.705,   133.365,    50.507,     0.000,         0.000,
 29387.000,   532.897,   350.427,     7.016,     0.002,     6.849,     0.000,     0.250,    33.907,   505.700,     1.000,     0.000,    13.256,  -257.663,     0.000,   290.701,   408.740,   108.933,    30.691,     0.000,         0.000,
 29388.000,   537.821,   350.339,     6.916,     0.001,     7.992,     0.000,     0.250,    33.819,   505.700,     1.000,     0.000,    13.347,  -207.074,     0.000,   306.031,   409.421,    86.488,    17.196,     0.000,         0.000,
 29389.000,   541.148,   350.249,     7.025,     0.015,     8.601,     0.000,     0.250,    33.729,   505.700,     1.000,     0.000,    13.484,  -179.321,     0.000,   319.590,   410.861,    78.995,     9.056,     0.000,         0.000,
 29390.000,   471.634,   350.160,     7.072,    -0.002,     4.735,     0.000,     0.250,    33.640,   505.700,     1.000,     0.000,    13.625,  -125.722,     0.000,   349.048,   412.168,    60.364,     2.238,     0.000,         0.000,
 29391.000,   418.048,   350.071,     7.030,    -0.004,     3.987,     0.000,     0.250,    33.551,   505.700,     1.000,     0.000,    13.755,  -108.132,     0.000,   356.927,   413.591,    48.588,     2.881,     0.000,         0.000,
 29392.000,   363.565,   349.981,     7.134,    -0.001,     8.852,     0.000,     0.250,    33.461,   505.700,     1.000,     0.000,    13.912,  -115.898,     0.000,   355.678,   415.690,    55.552,     0.334,     0.000,         0.000,
 29393.000,   569.762,   349.885,     7.182,     0.007,     4.994,     0.000,     0.250,    33.365,   505.700,     1.000,     0.000,    14.098,  -129.630,     0.000,   343.855,   417.969,    55.660,    -0.144,     0.000,         0.000,
 29394.000,    44.601,   349.785,     7.254,     0.010,   -15.274,     0.000,     0.250,    33.265,   505.700,     1.000,     0.000,    14.347,  -117.243,     0.000,   353.887,   421.515,    54.316,    -4.701,     0.000,         0.000,
 29395.000,   539.810,   349.677,     7.296,     0.002,     4.290,     0.000,     0.250,    33.157,   505.700,     1.000,     0.000,    14.534,   -98.697,     0.000,   387.846,   423.446,    67.290,    -4.193,     0.000,         0.000,
 29396.000,   519.703,   349.578,     7.300,    -0.007,     7.449,     0.000,     0.250,    33.058,   505.700,     1.000,     0.000,    14.634,  -141.862,     0.000,   376.683,   423.498,    90.025,     5.021,     0.000,         0.000,
 29397.000,   523.298,   349.490,     7.374,     0.008,     6.686,     0.000,     0.250,    32.970,   495.700,     1.000,     0.000,    14.775,  -247.267,     0.000,   322.365,   423.502,   125.752,    20.378,     0.000,         0.000,
 29398.000,   446.366,   349.402,     7.361,    -0.005,    -0.418,     0.000,     0.250,    32.882,   495.700,     1.000,     0.000,    14.877,  -211.892,     0.000,   339.475,   423.744,   110.217,    17.405,     0.000,         0.000,
 29399.000,   539.245,   349.311,     7.381,    -0.002,     5.568,     0.000,     0.250,    32.791,   495.700,     1.000,     0.000,    14.956,  -180.436,     0.000,   353.010,   423.823,    88.567,    21.055,     0.000,         0.000,
 29400.000,   545.749,   349.224,     7.403,     0.002,     0.533,     0.000,     0.250,    32.704,   495.700,     1.000,     0.000,    15.051,  -151.632,     0.000,   344.415,   424.374,    57.878,    13.795,     0.000,         0.000,
 29401.000,   518.866,   349.144,     7.479,     0.005,     3.141,     0.000,     0.250,    32.624,   495.700,     1.000,     0.000,    15.215,  -196.881,     0.000,   339.492,   425.951,    95.094,    15.328,     0.000,         0.000,
 29402.000,   499.436,   349.065,     7.596,     0.004,     4.391,     0.000,     0.250,    32.545,   495.700,     1.000,     0.000,    15.380,  -209.227,     0.000,   337.036,   428.223,    91.687,    26.354,     0.000,         0.000,
 29403.000,   512.085,   348.977,     7.605,    -0.004,     7.020,     0.000,     0.250,    32.457,   495.700,     1.000,     0.000,    15.446,  -179.980,     0.000,   350.312,   427.352,    79.996,    22.943,     0.000,         0.000,
 29404.000,   512.208,   348.878,     7.597,     0.006,     1.725,     0.000,     0.250,    32.358,   495.700,     1.000,     0.000,    15.573,  -175.865,     0.000,   350.967,   428.647,    86.751,    11.434,     0.000,         0.000,
 29405.000,   516.983,   348.772,     7.622,     0.003,     9.195,     0.000,     0.250,    32.252,   495.700,     1.000,     0.000,    15.716,  -149.295,     0.000,   360.662,   429.101,    76.665,     4.191,     0.000,         0.000,
 29406.000,   504.737,   348.663,     7.650,     0.001,     9.776,     0.000,     0.250,    32.143,   495.700,     1.000,     0.000,    15.955,  -188.916,     0.000,   343.134,   433.178,    86.395,    12.478,     0.000,         0.000,
 29407.000,   516.826,   348.550,     7.755,    -0.010,     6.874,     0.000,     0.250,    32.030,   495.700,     1.000,     0.000,    16.109,  -209.891,     0.000,   343.753,   434.389,   106.687,    12.567,     0.000,         0.000,
 29408.000,   520.428,   348.430,     7.743,     0.015,     9.351,     0.000,     0.250,    31.910,   486.200,     1.000,     0.000,    16.269,  -174.016,     0.000,   365.838,   436.002,   100.266,     3.585,     0.000,         0.000,
